,time_period,rainfall,mean_temperature,disease_cases,population,parent,location,Cases,E,month,ID_year,ID_spat
119,2010-06,213.602,26.97,293.0,685766.336495536,-,Savannakhet,293.0,685766.336495536,6,2010,Savannakhet
120,2010-07,237.73,26.5,803.0,685766.336495536,-,Savannakhet,803.0,685766.336495536,7,2010,Savannakhet
121,2010-08,452.702,24.98,566.0,685766.336495536,-,Savannakhet,566.0,685766.336495536,8,2010,Savannakhet
122,2010-09,219.88,25.38,569.0,685766.336495536,-,Savannakhet,569.0,685766.336495536,9,2010,Savannakhet
123,2010-10,294.59,23.57,158.0,685766.336495536,-,Savannakhet,158.0,685766.336495536,10,2010,Savannakhet
124,2010-11,62.321,22.16,24.0,685766.336495536,-,Savannakhet,24.0,685766.336495536,11,2010,Savannakhet
125,2010-12,9.036,21.39,0.0,685766.336495536,-,Savannakhet,0.0,685766.336495536,12,2010,Savannakhet
126,2011-01,8.166,18.19,14.0,694482.169433594,-,Savannakhet,14.0,694482.169433594,1,2011,Savannakhet
127,2011-02,7.73,22.24,11.0,694482.169433594,-,Savannakhet,11.0,694482.169433594,2,2011,Savannakhet
128,2011-03,30.255,21.13,16.0,694482.169433594,-,Savannakhet,16.0,694482.169433594,3,2011,Savannakhet
129,2011-04,80.605,25.43,20.0,694482.169433594,-,Savannakhet,20.0,694482.169433594,4,2011,Savannakhet
130,2011-05,184.776,26.09,43.0,694482.169433594,-,Savannakhet,43.0,694482.169433594,5,2011,Savannakhet
131,2011-06,264.151,25.75,57.0,694482.169433594,-,Savannakhet,57.0,694482.169433594,6,2011,Savannakhet
132,2011-07,279.663,25.33,74.0,694482.169433594,-,Savannakhet,74.0,694482.169433594,7,2011,Savannakhet
133,2011-08,345.62,24.95,127.0,694482.169433594,-,Savannakhet,127.0,694482.169433594,8,2011,Savannakhet
134,2011-09,407.913,23.96,105.0,694482.169433594,-,Savannakhet,105.0,694482.169433594,9,2011,Savannakhet
135,2011-10,248.981,23.29,132.0,694482.169433594,-,Savannakhet,132.0,694482.169433594,10,2011,Savannakhet
136,2011-11,60.231,23.13,77.0,694482.169433594,-,Savannakhet,77.0,694482.169433594,11,2011,Savannakhet
137,2011-12,12.468,18.97,36.0,694482.169433594,-,Savannakhet,36.0,694482.169433594,12,2011,Savannakhet
138,2012-01,33.55,20.43,33.0,703198.002371652,-,Savannakhet,33.0,703198.002371652,1,2012,Savannakhet
139,2012-02,6.125,22.61,23.0,703198.002371652,-,Savannakhet,23.0,703198.002371652,2,2012,Savannakhet
140,2012-03,50.848,24.59,19.0,703198.002371652,-,Savannakhet,19.0,703198.002371652,3,2012,Savannakhet
141,2012-04,105.211,26.51,30.0,703198.002371652,-,Savannakhet,30.0,703198.002371652,4,2012,Savannakhet
142,2012-05,233.339,26.52,60.0,703198.002371652,-,Savannakhet,60.0,703198.002371652,5,2012,Savannakhet
143,2012-06,268.42,25.78,134.0,703198.002371652,-,Savannakhet,134.0,703198.002371652,6,2012,Savannakhet
144,2012-07,286.584,25.25,225.0,703198.002371652,-,Savannakhet,225.0,703198.002371652,7,2012,Savannakhet
145,2012-08,248.395,25.08,230.0,703198.002371652,-,Savannakhet,230.0,703198.002371652,8,2012,Savannakhet
146,2012-09,205.193,25.07,348.0,703198.002371652,-,Savannakhet,348.0,703198.002371652,9,2012,Savannakhet
147,2012-10,46.7,25.13,367.0,703198.002371652,-,Savannakhet,367.0,703198.002371652,10,2012,Savannakhet
148,2012-11,22.827,25.5,237.0,703198.002371652,-,Savannakhet,237.0,703198.002371652,11,2012,Savannakhet
149,2012-12,7.775,23.08,108.0,703198.002371652,-,Savannakhet,108.0,703198.002371652,12,2012,Savannakhet
150,2013-01,9.905,20.96,105.0,711913.83530971,-,Savannakhet,105.0,711913.83530971,1,2013,Savannakhet
0,2000-07,402.248,25.86,153.0,454021.709263393,-,Vientiane[prefecture],153.0,454021.709263393,7,2000,Vientiane[prefecture]
1,2000-08,390.2,25.99,131.0,454021.709263393,-,Vientiane[prefecture],131.0,454021.709263393,8,2000,Vientiane[prefecture]
2,2000-09,365.473,24.95,121.0,454021.709263393,-,Vientiane[prefecture],121.0,454021.709263393,9,2000,Vientiane[prefecture]
3,2000-10,88.098,25.38,81.0,454021.709263393,-,Vientiane[prefecture],81.0,454021.709263393,10,2000,Vientiane[prefecture]
4,2000-11,1.266,23.25,29.0,454021.709263393,-,Vientiane[prefecture],29.0,454021.709263393,11,2000,Vientiane[prefecture]
5,2000-12,0.163,22.97,25.0,454021.709263393,-,Vientiane[prefecture],25.0,454021.709263393,12,2000,Vientiane[prefecture]
6,2001-01,10.943,23.4,11.0,464472.280970982,-,Vientiane[prefecture],11.0,464472.280970982,1,2001,Vientiane[prefecture]
7,2001-02,0.885,24.75,18.0,464472.280970982,-,Vientiane[prefecture],18.0,464472.280970982,2,2001,Vientiane[prefecture]
8,2001-03,122.123,24.7,37.0,464472.280970982,-,Vientiane[prefecture],37.0,464472.280970982,3,2001,Vientiane[prefecture]
9,2001-04,39.093,29.43,36.0,464472.280970982,-,Vientiane[prefecture],36.0,464472.280970982,4,2001,Vientiane[prefecture]
10,2001-05,476.903,25.58,127.0,464472.280970982,-,Vientiane[prefecture],127.0,464472.280970982,5,2001,Vientiane[prefecture]
11,2001-06,341.425,26.08,183.0,464472.280970982,-,Vientiane[prefecture],183.0,464472.280970982,6,2001,Vientiane[prefecture]
12,2001-07,344.142,25.94,303.0,464472.280970982,-,Vientiane[prefecture],303.0,464472.280970982,7,2001,Vientiane[prefecture]
13,2001-08,548.145,25.96,513.0,464472.280970982,-,Vientiane[prefecture],513.0,464472.280970982,8,2001,Vientiane[prefecture]
14,2001-09,313.392,25.79,313.0,464472.280970982,-,Vientiane[prefecture],313.0,464472.280970982,9,2001,Vientiane[prefecture]
15,2001-10,123.507,25.83,279.0,464472.280970982,-,Vientiane[prefecture],279.0,464472.280970982,10,2001,Vientiane[prefecture]
16,2001-11,21.406,21.8,142.0,464472.280970982,-,Vientiane[prefecture],142.0,464472.280970982,11,2001,Vientiane[prefecture]
17,2001-12,1.182,22.15,71.0,464472.280970982,-,Vientiane[prefecture],71.0,464472.280970982,12,2001,Vientiane[prefecture]
18,2002-01,5.63,21.57,22.0,474922.852678571,-,Vientiane[prefecture],22.0,474922.852678571,1,2002,Vientiane[prefecture]
19,2002-02,3.014,24.8,6.0,474922.852678571,-,Vientiane[prefecture],6.0,474922.852678571,2,2002,Vientiane[prefecture]
20,2002-03,52.647,26.94,13.0,474922.852678571,-,Vientiane[prefecture],13.0,474922.852678571,3,2002,Vientiane[prefecture]
21,2002-04,49.09,28.86,24.0,474922.852678571,-,Vientiane[prefecture],24.0,474922.852678571,4,2002,Vientiane[prefecture]
22,2002-05,498.628,26.33,57.0,474922.852678571,-,Vientiane[prefecture],57.0,474922.852678571,5,2002,Vientiane[prefecture]
23,2002-06,434.051,26.04,99.0,474922.852678571,-,Vientiane[prefecture],99.0,474922.852678571,6,2002,Vientiane[prefecture]
24,2002-07,456.633,25.7,381.0,474922.852678571,-,Vientiane[prefecture],381.0,474922.852678571,7,2002,Vientiane[prefecture]
25,2002-08,488.944,25.13,363.0,474922.852678571,-,Vientiane[prefecture],363.0,474922.852678571,8,2002,Vientiane[prefecture]
26,2002-09,339.684,25.0,243.0,474922.852678571,-,Vientiane[prefecture],243.0,474922.852678571,9,2002,Vientiane[prefecture]
27,2002-10,111.252,25.0,279.0,474922.852678571,-,Vientiane[prefecture],279.0,474922.852678571,10,2002,Vientiane[prefecture]
28,2002-11,16.994,23.77,125.0,474922.852678571,-,Vientiane[prefecture],125.0,474922.852678571,11,2002,Vientiane[prefecture]
29,2002-12,20.655,23.16,56.0,474922.852678571,-,Vientiane[prefecture],56.0,474922.852678571,12,2002,Vientiane[prefecture]
30,2003-01,9.496,20.99,38.0,485373.424386161,-,Vientiane[prefecture],38.0,485373.424386161,1,2003,Vientiane[prefecture]
31,2003-02,38.423,24.34,11.0,485373.424386161,-,Vientiane[prefecture],11.0,485373.424386161,2,2003,Vientiane[prefecture]
32,2003-03,56.762,25.23,28.0,485373.424386161,-,Vientiane[prefecture],28.0,485373.424386161,3,2003,Vientiane[prefecture]
33,2003-04,72.639,28.86,35.0,485373.424386161,-,Vientiane[prefecture],35.0,485373.424386161,4,2003,Vientiane[prefecture]
34,2003-05,242.779,28.48,145.0,485373.424386161,-,Vientiane[prefecture],145.0,485373.424386161,5,2003,Vientiane[prefecture]
35,2003-06,375.15,26.21,269.0,485373.424386161,-,Vientiane[prefecture],269.0,485373.424386161,6,2003,Vientiane[prefecture]
36,2003-07,305.427,26.49,901.0,485373.424386161,-,Vientiane[prefecture],901.0,485373.424386161,7,2003,Vientiane[prefecture]
37,2003-08,354.034,26.12,625.0,485373.424386161,-,Vientiane[prefecture],625.0,485373.424386161,8,2003,Vientiane[prefecture]
38,2003-09,400.558,25.59,389.0,485373.424386161,-,Vientiane[prefecture],389.0,485373.424386161,9,2003,Vientiane[prefecture]
39,2003-10,26.856,26.01,270.0,485373.424386161,-,Vientiane[prefecture],270.0,485373.424386161,10,2003,Vientiane[prefecture]
40,2003-11,0.493,25.13,129.0,485373.424386161,-,Vientiane[prefecture],129.0,485373.424386161,11,2003,Vientiane[prefecture]
41,2003-12,1.004,20.9,37.0,485373.424386161,-,Vientiane[prefecture],37.0,485373.424386161,12,2003,Vientiane[prefecture]
42,2004-01,4.794,21.87,12.0,495823.99609375,-,Vientiane[prefecture],12.0,495823.99609375,1,2004,Vientiane[prefecture]
43,2004-02,49.252,22.02,13.0,495823.99609375,-,Vientiane[prefecture],13.0,495823.99609375,2,2004,Vientiane[prefecture]
44,2004-03,31.825,26.71,7.0,495823.99609375,-,Vientiane[prefecture],7.0,495823.99609375,3,2004,Vientiane[prefecture]
45,2004-04,105.111,27.18,10.0,495823.99609375,-,Vientiane[prefecture],10.0,495823.99609375,4,2004,Vientiane[prefecture]
46,2004-05,359.509,26.26,33.0,495823.99609375,-,Vientiane[prefecture],33.0,495823.99609375,5,2004,Vientiane[prefecture]
47,2004-06,268.815,26.3,60.0,495823.99609375,-,Vientiane[prefecture],60.0,495823.99609375,6,2004,Vientiane[prefecture]
48,2004-07,407.664,25.61,86.0,495823.99609375,-,Vientiane[prefecture],86.0,495823.99609375,7,2004,Vientiane[prefecture]
49,2004-08,332.132,25.88,90.0,495823.99609375,-,Vientiane[prefecture],90.0,495823.99609375,8,2004,Vientiane[prefecture]
50,2004-09,282.741,25.47,66.0,495823.99609375,-,Vientiane[prefecture],66.0,495823.99609375,9,2004,Vientiane[prefecture]
51,2004-10,6.464,25.76,42.0,495823.99609375,-,Vientiane[prefecture],42.0,495823.99609375,10,2004,Vientiane[prefecture]
52,2004-11,22.237,24.47,24.0,495823.99609375,-,Vientiane[prefecture],24.0,495823.99609375,11,2004,Vientiane[prefecture]
53,2004-12,0.142,21.19,12.0,495823.99609375,-,Vientiane[prefecture],12.0,495823.99609375,12,2004,Vientiane[prefecture]
54,2005-01,0.741,22.12,3.0,506274.567801339,-,Vientiane[prefecture],3.0,506274.567801339,1,2005,Vientiane[prefecture]
55,2005-02,15.061,26.15,1.0,506274.567801339,-,Vientiane[prefecture],1.0,506274.567801339,2,2005,Vientiane[prefecture]
56,2005-03,18.522,25.95,8.0,506274.567801339,-,Vientiane[prefecture],8.0,506274.567801339,3,2005,Vientiane[prefecture]
57,2005-04,73.936,28.31,14.0,506274.567801339,-,Vientiane[prefecture],14.0,506274.567801339,4,2005,Vientiane[prefecture]
58,2005-05,238.97,27.8,19.0,506274.567801339,-,Vientiane[prefecture],19.0,506274.567801339,5,2005,Vientiane[prefecture]
59,2005-06,491.288,26.18,52.0,506274.567801339,-,Vientiane[prefecture],52.0,506274.567801339,6,2005,Vientiane[prefecture]
60,2005-07,422.847,26.25,71.0,506274.567801339,-,Vientiane[prefecture],71.0,506274.567801339,7,2005,Vientiane[prefecture]
61,2005-08,532.627,25.57,63.0,506274.567801339,-,Vientiane[prefecture],63.0,506274.567801339,8,2005,Vientiane[prefecture]
62,2005-09,459.94,25.68,70.0,506274.567801339,-,Vientiane[prefecture],70.0,506274.567801339,9,2005,Vientiane[prefecture]
63,2005-10,26.627,26.12,124.0,506274.567801339,-,Vientiane[prefecture],124.0,506274.567801339,10,2005,Vientiane[prefecture]
64,2005-11,34.45,24.54,54.0,506274.567801339,-,Vientiane[prefecture],54.0,506274.567801339,11,2005,Vientiane[prefecture]
65,2005-12,8.298,20.91,13.0,506274.567801339,-,Vientiane[prefecture],13.0,506274.567801339,12,2005,Vientiane[prefecture]
66,2006-01,0.073,22.18,9.0,516725.139508929,-,Vientiane[prefecture],9.0,516725.139508929,1,2006,Vientiane[prefecture]
67,2006-02,12.807,24.59,13.0,516725.139508929,-,Vientiane[prefecture],13.0,516725.139508929,2,2006,Vientiane[prefecture]
68,2006-03,49.583,26.82,4.0,516725.139508929,-,Vientiane[prefecture],4.0,516725.139508929,3,2006,Vientiane[prefecture]
69,2006-04,137.503,27.64,11.0,516725.139508929,-,Vientiane[prefecture],11.0,516725.139508929,4,2006,Vientiane[prefecture]
70,2006-05,304.499,25.81,41.0,516725.139508929,-,Vientiane[prefecture],41.0,516725.139508929,5,2006,Vientiane[prefecture]
71,2006-06,270.76,26.87,137.0,516725.139508929,-,Vientiane[prefecture],137.0,516725.139508929,6,2006,Vientiane[prefecture]
72,2006-07,404.892,26.12,302.0,516725.139508929,-,Vientiane[prefecture],302.0,516725.139508929,7,2006,Vientiane[prefecture]
73,2006-08,544.695,25.58,264.0,516725.139508929,-,Vientiane[prefecture],264.0,516725.139508929,8,2006,Vientiane[prefecture]
74,2006-09,166.425,25.79,157.0,516725.139508929,-,Vientiane[prefecture],157.0,516725.139508929,9,2006,Vientiane[prefecture]
75,2006-10,171.928,25.68,231.0,516725.139508929,-,Vientiane[prefecture],231.0,516725.139508929,10,2006,Vientiane[prefecture]
76,2006-11,3.901,25.76,156.0,516725.139508929,-,Vientiane[prefecture],156.0,516725.139508929,11,2006,Vientiane[prefecture]
77,2006-12,0.741,22.06,131.0,516725.139508929,-,Vientiane[prefecture],131.0,516725.139508929,12,2006,Vientiane[prefecture]
78,2007-01,0.348,21.31,47.0,527175.711216518,-,Vientiane[prefecture],47.0,527175.711216518,1,2007,Vientiane[prefecture]
79,2007-02,21.017,25.35,22.0,527175.711216518,-,Vientiane[prefecture],22.0,527175.711216518,2,2007,Vientiane[prefecture]
80,2007-03,21.011,27.73,17.0,527175.711216518,-,Vientiane[prefecture],17.0,527175.711216518,3,2007,Vientiane[prefecture]
81,2007-04,45.826,28.11,18.0,527175.711216518,-,Vientiane[prefecture],18.0,527175.711216518,4,2007,Vientiane[prefecture]
82,2007-05,237.288,26.44,14.0,527175.711216518,-,Vientiane[prefecture],14.0,527175.711216518,5,2007,Vientiane[prefecture]
83,2007-06,338.646,27.18,57.0,527175.711216518,-,Vientiane[prefecture],57.0,527175.711216518,6,2007,Vientiane[prefecture]
84,2007-07,289.943,26.76,212.0,527175.711216518,-,Vientiane[prefecture],212.0,527175.711216518,7,2007,Vientiane[prefecture]
85,2007-08,486.566,25.87,203.0,527175.711216518,-,Vientiane[prefecture],203.0,527175.711216518,8,2007,Vientiane[prefecture]
86,2007-09,293.385,25.58,300.0,527175.711216518,-,Vientiane[prefecture],300.0,527175.711216518,9,2007,Vientiane[prefecture]
87,2007-10,206.183,24.78,227.0,527175.711216518,-,Vientiane[prefecture],227.0,527175.711216518,10,2007,Vientiane[prefecture]
88,2007-11,8.83,22.61,135.0,527175.711216518,-,Vientiane[prefecture],135.0,527175.711216518,11,2007,Vientiane[prefecture]
89,2007-12,1.782,23.23,91.0,527175.711216518,-,Vientiane[prefecture],91.0,527175.711216518,12,2007,Vientiane[prefecture]
90,2008-01,14.494,21.43,28.0,537626.282924107,-,Vientiane[prefecture],28.0,537626.282924107,1,2008,Vientiane[prefecture]
91,2008-02,22.905,19.84,3.0,537626.282924107,-,Vientiane[prefecture],3.0,537626.282924107,2,2008,Vientiane[prefecture]
92,2008-03,37.419,25.65,12.0,537626.282924107,-,Vientiane[prefecture],12.0,537626.282924107,3,2008,Vientiane[prefecture]
93,2008-04,122.828,26.99,3.0,537626.282924107,-,Vientiane[prefecture],3.0,537626.282924107,4,2008,Vientiane[prefecture]
94,2008-05,282.064,25.83,12.0,537626.282924107,-,Vientiane[prefecture],12.0,537626.282924107,5,2008,Vientiane[prefecture]
95,2008-06,456.686,25.73,25.0,537626.282924107,-,Vientiane[prefecture],25.0,537626.282924107,6,2008,Vientiane[prefecture]
96,2008-07,480.642,25.66,93.0,537626.282924107,-,Vientiane[prefecture],93.0,537626.282924107,7,2008,Vientiane[prefecture]
97,2008-08,408.711,25.79,104.0,537626.282924107,-,Vientiane[prefecture],104.0,537626.282924107,8,2008,Vientiane[prefecture]
98,2008-09,301.067,25.68,104.0,537626.282924107,-,Vientiane[prefecture],104.0,537626.282924107,9,2008,Vientiane[prefecture]
99,2008-10,142.15,25.63,43.0,537626.282924107,-,Vientiane[prefecture],43.0,537626.282924107,10,2008,Vientiane[prefecture]
100,2008-11,61.242,22.37,69.0,537626.282924107,-,Vientiane[prefecture],69.0,537626.282924107,11,2008,Vientiane[prefecture]
101,2008-12,9.09,20.23,63.0,537626.282924107,-,Vientiane[prefecture],63.0,537626.282924107,12,2008,Vientiane[prefecture]
102,2009-01,1.213,19.43,28.0,548076.854631697,-,Vientiane[prefecture],28.0,548076.854631697,1,2009,Vientiane[prefecture]
103,2009-02,5.852,26.05,7.0,548076.854631697,-,Vientiane[prefecture],7.0,548076.854631697,2,2009,Vientiane[prefecture]
104,2009-03,56.629,26.7,10.0,548076.854631697,-,Vientiane[prefecture],10.0,548076.854631697,3,2009,Vientiane[prefecture]
105,2009-04,77.996,27.79,14.0,548076.854631697,-,Vientiane[prefecture],14.0,548076.854631697,4,2009,Vientiane[prefecture]
106,2009-05,298.695,26.52,29.0,548076.854631697,-,Vientiane[prefecture],29.0,548076.854631697,5,2009,Vientiane[prefecture]
107,2009-06,285.018,26.44,73.0,548076.854631697,-,Vientiane[prefecture],73.0,548076.854631697,6,2009,Vientiane[prefecture]
108,2009-07,424.219,26.2,271.0,548076.854631697,-,Vientiane[prefecture],271.0,548076.854631697,7,2009,Vientiane[prefecture]
109,2009-08,326.141,26.57,313.0,548076.854631697,-,Vientiane[prefecture],313.0,548076.854631697,8,2009,Vientiane[prefecture]
110,2009-09,243.711,26.53,403.0,548076.854631697,-,Vientiane[prefecture],403.0,548076.854631697,9,2009,Vientiane[prefecture]
111,2009-10,100.084,26.08,444.0,548076.854631697,-,Vientiane[prefecture],444.0,548076.854631697,10,2009,Vientiane[prefecture]
112,2009-11,3.135,23.37,423.0,548076.854631697,-,Vientiane[prefecture],423.0,548076.854631697,11,2009,Vientiane[prefecture]
113,2009-12,4.588,22.26,268.0,548076.854631697,-,Vientiane[prefecture],268.0,548076.854631697,12,2009,Vientiane[prefecture]
114,2010-01,99.579,22.4,110.0,558527.426339286,-,Vientiane[prefecture],110.0,558527.426339286,1,2010,Vientiane[prefecture]
115,2010-02,4.529,25.48,93.0,558527.426339286,-,Vientiane[prefecture],93.0,558527.426339286,2,2010,Vientiane[prefecture]
116,2010-03,4.093,27.4,68.0,558527.426339286,-,Vientiane[prefecture],68.0,558527.426339286,3,2010,Vientiane[prefecture]
117,2010-04,66.746,29.71,87.0,558527.426339286,-,Vientiane[prefecture],87.0,558527.426339286,4,2010,Vientiane[prefecture]
118,2010-05,252.105,28.47,116.0,558527.426339286,-,Vientiane[prefecture],116.0,558527.426339286,5,2010,Vientiane[prefecture]
119,2010-06,316.23,27.41,193.0,558527.426339286,-,Vientiane[prefecture],193.0,558527.426339286,6,2010,Vientiane[prefecture]
120,2010-07,455.367,26.57,852.0,558527.426339286,-,Vientiane[prefecture],852.0,558527.426339286,7,2010,Vientiane[prefecture]
121,2010-08,580.987,25.58,1291.0,558527.426339286,-,Vientiane[prefecture],1291.0,558527.426339286,8,2010,Vientiane[prefecture]
122,2010-09,353.751,25.89,1117.0,558527.426339286,-,Vientiane[prefecture],1117.0,558527.426339286,9,2010,Vientiane[prefecture]
123,2010-10,157.159,24.69,606.0,558527.426339286,-,Vientiane[prefecture],606.0,558527.426339286,10,2010,Vientiane[prefecture]
124,2010-11,1.463,23.48,212.0,558527.426339286,-,Vientiane[prefecture],212.0,558527.426339286,11,2010,Vientiane[prefecture]
125,2010-12,12.176,22.25,36.0,558527.426339286,-,Vientiane[prefecture],36.0,558527.426339286,12,2010,Vientiane[prefecture]
126,2011-01,2.258,19.5,23.0,568977.998046875,-,Vientiane[prefecture],23.0,568977.998046875,1,2011,Vientiane[prefecture]
127,2011-02,5.528,23.89,18.0,568977.998046875,-,Vientiane[prefecture],18.0,568977.998046875,2,2011,Vientiane[prefecture]
128,2011-03,105.513,22.54,26.0,568977.998046875,-,Vientiane[prefecture],26.0,568977.998046875,3,2011,Vientiane[prefecture]
129,2011-04,69.588,26.93,31.0,568977.998046875,-,Vientiane[prefecture],31.0,568977.998046875,4,2011,Vientiane[prefecture]
130,2011-05,248.2,26.33,67.0,568977.998046875,-,Vientiane[prefecture],67.0,568977.998046875,5,2011,Vientiane[prefecture]
131,2011-06,412.335,26.27,89.0,568977.998046875,-,Vientiane[prefecture],89.0,568977.998046875,6,2011,Vientiane[prefecture]
132,2011-07,540.268,26.08,115.0,568977.998046875,-,Vientiane[prefecture],115.0,568977.998046875,7,2011,Vientiane[prefecture]
133,2011-08,354.639,25.67,197.0,568977.998046875,-,Vientiane[prefecture],197.0,568977.998046875,8,2011,Vientiane[prefecture]
134,2011-09,486.031,25.25,163.0,568977.998046875,-,Vientiane[prefecture],163.0,568977.998046875,9,2011,Vientiane[prefecture]
135,2011-10,152.014,24.64,205.0,568977.998046875,-,Vientiane[prefecture],205.0,568977.998046875,10,2011,Vientiane[prefecture]
136,2011-11,13.382,24.24,120.0,568977.998046875,-,Vientiane[prefecture],120.0,568977.998046875,11,2011,Vientiane[prefecture]
137,2011-12,1.713,20.33,55.0,568977.998046875,-,Vientiane[prefecture],55.0,568977.998046875,12,2011,Vientiane[prefecture]
138,2012-01,18.871,21.82,51.0,579428.569754464,-,Vientiane[prefecture],51.0,579428.569754464,1,2012,Vientiane[prefecture]
139,2012-02,11.774,24.68,36.0,579428.569754464,-,Vientiane[prefecture],36.0,579428.569754464,2,2012,Vientiane[prefecture]
140,2012-03,28.807,26.42,29.0,579428.569754464,-,Vientiane[prefecture],29.0,579428.569754464,3,2012,Vientiane[prefecture]
141,2012-04,129.881,27.8,46.0,579428.569754464,-,Vientiane[prefecture],46.0,579428.569754464,4,2012,Vientiane[prefecture]
142,2012-05,377.271,26.67,94.0,579428.569754464,-,Vientiane[prefecture],94.0,579428.569754464,5,2012,Vientiane[prefecture]
143,2012-06,263.954,26.6,209.0,579428.569754464,-,Vientiane[prefecture],209.0,579428.569754464,6,2012,Vientiane[prefecture]
144,2012-07,394.475,25.74,351.0,579428.569754464,-,Vientiane[prefecture],351.0,579428.569754464,7,2012,Vientiane[prefecture]
145,2012-08,426.776,25.73,359.0,579428.569754464,-,Vientiane[prefecture],359.0,579428.569754464,8,2012,Vientiane[prefecture]
146,2012-09,232.189,26.08,542.0,579428.569754464,-,Vientiane[prefecture],542.0,579428.569754464,9,2012,Vientiane[prefecture]
147,2012-10,58.911,26.4,573.0,579428.569754464,-,Vientiane[prefecture],573.0,579428.569754464,10,2012,Vientiane[prefecture]
148,2012-11,36.796,26.24,369.0,579428.569754464,-,Vientiane[prefecture],369.0,579428.569754464,11,2012,Vientiane[prefecture]
149,2012-12,6.881,23.19,169.0,579428.569754464,-,Vientiane[prefecture],169.0,579428.569754464,12,2012,Vientiane[prefecture]
150,2013-01,10.229,21.93,163.0,589879.141462054,-,Vientiane[prefecture],163.0,589879.141462054,1,2013,Vientiane[prefecture]
0,2000-07,281.166,21.51,0.0,184957.966657366,-,Xiangkhoang,0.0,184957.966657366,7,2000,Xiangkhoang
1,2000-08,258.911,21.24,0.0,184957.966657366,-,Xiangkhoang,0.0,184957.966657366,8,2000,Xiangkhoang
2,2000-09,270.867,20.09,0.0,184957.966657366,-,Xiangkhoang,0.0,184957.966657366,9,2000,Xiangkhoang
3,2000-10,140.144,19.03,0.0,184957.966657366,-,Xiangkhoang,0.0,184957.966657366,10,2000,Xiangkhoang
4,2000-11,9.113,16.31,1.0,184957.966657366,-,Xiangkhoang,1.0,184957.966657366,11,2000,Xiangkhoang
5,2000-12,9.818,15.66,0.0,184957.966657366,-,Xiangkhoang,0.0,184957.966657366,12,2000,Xiangkhoang
6,2001-01,16.671,16.44,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,1,2001,Xiangkhoang
7,2001-02,12.116,17.25,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,2,2001,Xiangkhoang
8,2001-03,173.032,18.32,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,3,2001,Xiangkhoang
9,2001-04,78.362,22.01,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,4,2001,Xiangkhoang
10,2001-05,303.534,20.65,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,5,2001,Xiangkhoang
11,2001-06,206.281,21.65,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,6,2001,Xiangkhoang
12,2001-07,340.11,21.22,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,7,2001,Xiangkhoang
13,2001-08,308.236,21.46,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,8,2001,Xiangkhoang
14,2001-09,197.292,20.87,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,9,2001,Xiangkhoang
15,2001-10,122.052,19.86,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,10,2001,Xiangkhoang
16,2001-11,18.642,15.22,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,11,2001,Xiangkhoang
17,2001-12,9.167,15.31,0.0,185705.02406529,-,Xiangkhoang,0.0,185705.02406529,12,2001,Xiangkhoang
18,2002-01,28.426,14.66,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,1,2002,Xiangkhoang
19,2002-02,13.0,17.86,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,2,2002,Xiangkhoang
20,2002-03,55.226,20.22,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,3,2002,Xiangkhoang
21,2002-04,68.966,22.05,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,4,2002,Xiangkhoang
22,2002-05,316.622,21.33,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,5,2002,Xiangkhoang
23,2002-06,239.403,21.75,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,6,2002,Xiangkhoang
24,2002-07,427.803,21.07,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,7,2002,Xiangkhoang
25,2002-08,340.809,20.86,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,8,2002,Xiangkhoang
26,2002-09,181.726,20.34,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,9,2002,Xiangkhoang
27,2002-10,103.152,19.1,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,10,2002,Xiangkhoang
28,2002-11,33.545,16.9,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,11,2002,Xiangkhoang
29,2002-12,57.978,15.95,0.0,186452.081473214,-,Xiangkhoang,0.0,186452.081473214,12,2002,Xiangkhoang
30,2003-01,21.821,14.1,0.0,187199.138881138,-,Xiangkhoang,0.0,187199.138881138,1,2003,Xiangkhoang
